quantity,price_paid_deal,price_paid_non_deal,coupon_value,promotion_type,total_spent,size1_descr,flavor_descr,formula_descr,household_id,household_size,household_income,age_of_female_head,age_of_male_head,age_and_presence_of_children,male_head_employment,female_head_employment,male_head_education,female_head_education,marital_status,male_head_occupation,female_head_occupation,household_composition,race,hispanic_origin,region,scantrack_market_identifier,projection_factor,fips_state_code,fips_county_code,census_tract_county_code,type_of_residence,kitchen_appliances,tv_items,female_head_birth,male_head_birth,household_internet_connection
2,3.66,0,0,1,29,16.0 MLOZ,CHERRY GRCA,REGULAR,8394427,1,16,9,0,9,0,9,0,3,2,12,12,5,1,2,3,29,2483,12,103,25010,7,4,2,10/1/36,,2
1,0,3.5,0,,57.3,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8394699,4,26,8,9,9,9,9,3,3,1,12,12,1,1,2,4,50,1533,6,109,3200,1,4,1,1/1/44,10/1/41,1
2,0,6.8,0,,118.16,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8394699,4,26,8,9,9,9,9,3,3,1,12,12,1,1,2,4,50,1533,6,109,3200,1,4,1,1/1/44,10/1/41,1
1,0,3.65,0,,34.15,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8394699,4,26,8,9,9,9,9,3,3,1,12,12,1,1,2,4,50,1533,6,109,3200,1,4,1,1/1/44,10/1/41,1
1,0,3,0,,74.48,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8394699,4,26,8,9,9,9,9,3,3,1,12,12,1,1,2,4,50,1533,6,109,3200,1,4,1,1/1/44,10/1/41,1
1,0,3,0,,126.83,16.0 MLOZ,HEATH CRUNCH,REGULAR,8394699,4,26,8,9,9,9,9,3,3,1,12,12,1,1,2,4,50,1533,6,109,3200,1,4,1,1/1/44,10/1/41,1
1,0,3.12,0,,169.77,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8394699,4,26,8,9,9,9,9,3,3,1,12,12,1,1,2,4,50,1533,6,109,3200,1,4,1,1/1/44,10/1/41,1
1,0,3,0,,104.84,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8394699,4,26,8,9,9,9,9,3,3,1,12,12,1,1,2,4,50,1533,6,109,3200,1,4,1,1/1/44,10/1/41,1
1,0,3.58,0,,159.78,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8394699,4,26,8,9,9,9,9,3,3,1,12,12,1,1,2,4,50,1533,6,109,3200,1,4,1,1/1/44,10/1/41,1
1,3,0,0,1,50.63,16.0 MLOZ,CHERRY GRCA,REGULAR,8396698,2,26,8,8,9,3,1,4,4,1,3,2,1,1,2,2,6,301,20,87,20300,1,4,2,10/1/50,10/1/50,1
1,3.42,0,1,3,169.31,16.0 MLOZ,DUBLIN MUDSLIDE,REGULAR,8396857,2,19,3,2,9,3,9,4,3,1,6,12,1,1,2,1,,2166,23,1,20300,3,4,2,10/1/73,10/1/81,1
1,3.5,0,1,3,169.31,16.0 MLOZ,BLACK & TAN,REGULAR,8396857,2,19,3,2,9,3,9,4,3,1,6,12,1,1,2,1,,2166,23,1,20300,3,4,2,10/1/73,10/1/81,1
1,2.5,0,0,1,102.34,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,8396857,2,19,3,2,9,3,9,4,3,1,6,12,1,1,2,1,,2166,23,1,20300,3,4,2,10/1/73,10/1/81,1
1,0,3.44,0,,35.12,16.0 MLOZ,SMORES,REGULAR,8396857,2,19,3,2,9,3,9,4,3,1,6,12,1,1,2,1,,2166,23,1,20300,3,4,2,10/1/73,10/1/81,1
1,2.5,0,0,1,102.34,16.0 MLOZ,PB CUP,REGULAR,8396857,2,19,3,2,9,3,9,4,3,1,6,12,1,1,2,1,,2166,23,1,20300,3,4,2,10/1/73,10/1/81,1
2,0,5,0,,127.75,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8396857,2,19,3,2,9,3,9,4,3,1,6,12,1,1,2,1,,2166,23,1,20300,3,4,2,10/1/73,10/1/81,1
1,2.77,0,0,1,74.35,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,8397397,2,17,4,0,9,0,3,0,6,4,4,4,2,1,2,2,,1442,31,79,600,1,4,3,10/1/72,,2
1,2.77,0,0,1,74.35,16.0 MLOZ,DUBLIN MUDSLIDE,REGULAR,8397397,2,17,4,0,9,0,3,0,6,4,4,4,2,1,2,2,,1442,31,79,600,1,4,3,10/1/72,,2
1,2.77,0,0,1,74.35,16.0 MLOZ,KARAMEL SUTRA,REGULAR,8397397,2,17,4,0,9,0,3,0,6,4,4,4,2,1,2,2,,1442,31,79,600,1,4,3,10/1/72,,2
1,2.77,0,0,1,74.35,16.0 MLOZ,VERMONTY PYTHON,REGULAR,8397397,2,17,4,0,9,0,3,0,6,4,4,4,2,1,2,2,,1442,31,79,600,1,4,3,10/1/72,,2
1,0,3.12,0,,159.56,16.0 MLOZ,PB CUP,REGULAR,8398097,2,28,3,3,9,3,3,5,5,1,1,1,1,1,2,3,,3078,5,7,21303,1,4,2,10/1/77,10/1/75,1
1,0,3,0,,155.16,16.0 MLOZ,HALF BAKED,REGULAR,8398097,2,28,3,3,9,3,3,5,5,1,1,1,1,1,2,3,,3078,5,7,21303,1,4,2,10/1/77,10/1/75,1
1,0,3,0,,155.16,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8398097,2,28,3,3,9,3,3,5,5,1,1,1,1,1,2,3,,3078,5,7,21303,1,4,2,10/1/77,10/1/75,1
1,0,3.49,0,,8.9,16.0 MLOZ,DUBLIN MUDSLIDE,REGULAR,8399856,2,23,9,9,9,9,9,6,6,1,12,12,1,1,2,3,29,230,12,81,406,2,4,2,10/1/36,10/1/29,1
1,2.46,0,0,1,22.96,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8399856,2,23,9,9,9,9,9,6,6,1,12,12,1,1,2,3,29,230,12,81,406,2,4,2,10/1/36,10/1/29,1
1,3,0,0,1,44.53,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,8399856,2,23,9,9,9,9,9,6,6,1,12,12,1,1,2,3,29,230,12,81,406,2,4,2,10/1/36,10/1/29,1
1,2.53,0,0,1,22.96,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8399856,2,23,9,9,9,9,9,6,6,1,12,12,1,1,2,3,29,230,12,81,406,2,4,2,10/1/36,10/1/29,1
1,3.46,0,0,1,19.24,16.0 MLOZ,FOSSIL FUEL,REGULAR,8402139,1,16,2,0,9,0,3,0,6,4,1,1,5,1,2,1,9,5812,36,61,7800,5,1,2,10/1/82,,2
1,3.43,0,0,1,19.24,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,8402139,1,16,2,0,9,0,3,0,6,4,1,1,5,1,2,1,9,5812,36,61,7800,5,1,2,10/1/82,,2
1,2.24,0,0,1,16.43,16.0 MLOZ,HALF BAKED,REGULAR,8402139,1,16,2,0,9,0,3,0,6,4,1,1,5,1,2,1,9,5812,36,61,7800,5,1,2,10/1/82,,2
1,0,4.99,0,,17.32,16.0 MLOZ,OXFORD MINT CHC COOKIE,REGULAR,8402139,1,16,2,0,9,0,3,0,6,4,1,1,5,1,2,1,9,5812,36,61,7800,5,1,2,10/1/82,,2
2,4.48,0,0,1,16.43,16.0 MLOZ,PHISH FOOD,REGULAR,8402139,1,16,2,0,9,0,3,0,6,4,1,1,5,1,2,1,9,5812,36,61,7800,5,1,2,10/1/82,,2
1,3.41,0,0,1,19.24,16.0 MLOZ,KARAMEL SUTRA,REGULAR,8402139,1,16,2,0,9,0,3,0,6,4,1,1,5,1,2,1,9,5812,36,61,7800,5,1,2,10/1/82,,2
1,3.5,0,0,1,23.77,16.0 MLOZ,SMORES,REGULAR,8402139,1,16,2,0,9,0,3,0,6,4,1,1,5,1,2,1,9,5812,36,61,7800,5,1,2,10/1/82,,2
1,3.4,0,0,1,8.26,16.0 MLOZ,DUBLIN MUDSLIDE,REGULAR,8402139,1,16,2,0,9,0,3,0,6,4,1,1,5,1,2,1,9,5812,36,61,7800,5,1,2,10/1/82,,2
1,3.49,0,1,3,64.54,16.0 MLOZ,CAKE BATTER,REGULAR,8403508,1,23,0,5,9,3,0,3,0,4,5,,7,1,2,1,9,4905,36,85,12804,1,1,3,,10/1/67,1
1,3.5,0,0,1,64.54,16.0 MLOZ,VAN,REGULAR,8403508,1,23,0,5,9,3,0,3,0,4,5,,7,1,2,1,9,4905,36,85,12804,1,1,3,,10/1/67,1
1,0,3.89,0,,95.52,16.0 MLOZ,VERMONTY PYTHON,REGULAR,8404272,3,26,2,2,1,3,9,5,5,1,1,12,1,1,2,3,,3012,45,79,10305,1,4,2,10/1/80,10/1/80,1
1,0,3.89,0,,156.94,16.0 MLOZ,CHC ALMOND NOUGAT,REGULAR,8404272,3,26,2,2,1,3,9,5,5,1,1,12,1,1,2,3,,3012,45,79,10305,1,4,2,10/1/80,10/1/80,1
1,0,3.89,0,,135.69,16.0 MLOZ,PB CUP,REGULAR,8404272,3,26,2,2,1,3,9,5,5,1,1,12,1,1,2,3,,3012,45,79,10305,1,4,2,10/1/80,10/1/80,1
1,0,4.16,0,,261.26,16.0 MLOZ,CAKE BATTER,REGULAR,8404746,2,29,3,4,9,3,3,5,5,3,1,1,8,1,2,2,2,4913,17,31,810100,1,1,3,10/1/74,10/1/72,1
1,0,3.33,0,,69.26,16.0 MLOZ,PB CUP,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,2.71,0,,82.32,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.39,0,,82.32,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.54,0,,97.87,16.0 MLOZ,HALF BAKED,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,2.27,0,,37.18,16.0 MLOZ,CHERRY GRCA,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.99,0,,69.26,16.0 MLOZ,CHC CHIP C-DH,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,2.91,0,,169.16,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,2.27,0,,37.18,16.0 MLOZ,PB CUP,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,2.27,0,,37.18,16.0 MLOZ,CHC CHIP C-DH,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.99,0,,69.26,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.13,0,,117.68,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.42,0,,144.91,16.0 MLOZ,CHERRY GRCA,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.39,0,,97.87,16.0 MLOZ,PB CUP,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.99,0,,116.92,16.0 MLOZ,SMORES,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
2,0,6.78,0,,82.32,16.0 MLOZ,PB CUP,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.99,0,,144.91,16.0 MLOZ,PB CUP,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.99,0,,144.91,16.0 MLOZ,CHC CHIP C-DH,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.47,0,,97.87,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8405664,3,26,8,8,9,3,9,4,4,1,1,12,1,1,2,4,18,196,8,59,9833,1,4,2,10/1/48,10/1/45,1
1,0,3.29,0,,25.26,16.0 MLOZ,CHERRY GRCA,REGULAR,8406165,4,15,7,8,3,3,1,3,5,1,2,12,1,2,2,3,3,278,48,157,670600,1,4,3,10/1/53,1/1/48,1
1,0,3.12,0,,161.79,16.0 MLOZ,PHISH FOOD,REGULAR,8407192,5,23,4,4,6,3,9,5,5,1,1,12,1,1,2,3,39,385,37,81,16504,1,4,3,10/1/70,10/1/72,1
1,3.34,0,0.65,2,187.57,16.0 MLOZ,AMERICONE DREAM,REGULAR,8408140,2,26,0,4,9,3,0,4,0,4,1,,8,1,2,3,14,7003,13,89,21212,5,4,1,,1/1/70,1
1,3.5,0,0.65,2,167.73,16.0 MLOZ,AMERICONE DREAM,REGULAR,8408140,2,26,0,4,9,3,0,4,0,4,1,,8,1,2,3,14,7003,13,89,21212,5,4,1,,1/1/70,1
1,3.49,0,0.65,2,188.72,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,8408140,2,26,0,4,9,3,0,4,0,4,1,,8,1,2,3,14,7003,13,89,21212,5,4,1,,1/1/70,1
1,3.34,0,0.65,2,187.57,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,8408140,2,26,0,4,9,3,0,4,0,4,1,,8,1,2,3,14,7003,13,89,21212,5,4,1,,1/1/70,1
1,3.33,0,0.65,2,187.57,16.0 MLOZ,CHERRY GRCA,REGULAR,8408140,2,26,0,4,9,3,0,4,0,4,1,,8,1,2,3,14,7003,13,89,21212,5,4,1,,1/1/70,1
1,3.83,0,0.65,2,167.73,16.0 MLOZ,HEATH CRUNCH,REGULAR,8408140,2,26,0,4,9,3,0,4,0,4,1,,8,1,2,3,14,7003,13,89,21212,5,4,1,,1/1/70,1
1,3.49,0,0.65,2,188.72,16.0 MLOZ,BANANA SPLIT,REGULAR,8408140,2,26,0,4,9,3,0,4,0,4,1,,8,1,2,3,14,7003,13,89,21212,5,4,1,,1/1/70,1
1,0,3.99,0,,48.29,16.0 MLOZ,CHERRY GRCA,REGULAR,8408322,2,26,7,6,9,3,1,5,4,1,1,12,1,1,2,2,19,270,26,125,191000,1,4,3,10/1/55,10/1/60,1
2,7.04,0,0,1,153.7,16.0 MLOZ,CHUBBY HUBBY,REGULAR,8408791,4,26,4,4,6,3,3,3,4,1,8,1,1,1,2,2,22,1947,27,163,71202,7,4,2,1/1/72,1/1/71,1
1,3.4,0,0,1,91.42,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8409452,2,26,6,6,9,9,3,6,6,1,12,2,1,4,1,1,8,2339,34,13,19300,1,4,2,10/1/60,10/1/60,1
1,0,3.04,0,,41.08,16.0 MLOZ,HEATH COFFEE CRUNCH,REGULAR,8409452,2,26,6,6,9,9,3,6,6,1,12,2,1,4,1,1,8,2339,34,13,19300,1,4,2,10/1/60,10/1/60,1
1,0,4.59,0,,22.65,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8409452,2,26,6,6,9,9,3,6,6,1,12,2,1,4,1,1,8,2339,34,13,19300,1,4,2,10/1/60,10/1/60,1
2,0,9.58,0,,96.88,16.0 MLOZ,CHUBBY HUBBY,REGULAR,8409452,2,26,6,6,9,9,3,6,6,1,12,2,1,4,1,1,8,2339,34,13,19300,1,4,2,10/1/60,10/1/60,1
1,0,3.58,0,,27.17,16.0 MLOZ,OXFORD MINT CHC COOKIE,REGULAR,8411351,2,21,4,0,3,0,3,0,5,3,1,1,2,1,2,4,,1099,6,53,14200,5,4,1,10/1/73,,1
1,0,3.99,0,,44.25,16.0 MLOZ,NEAPOLITAN DYNAMITE,REGULAR,8415057,1,8,4,0,9,0,9,0,4,3,10,10,5,1,2,1,32,1522,36,121,990600,5,1,3,10/1/68,,1
1,0,3.99,0,,44.25,16.0 MLOZ,CHERRY GRCA,REGULAR,8415057,1,8,4,0,9,0,9,0,4,3,10,10,5,1,2,1,32,1522,36,121,990600,5,1,3,10/1/68,,1
1,0,3.99,0,,44.25,16.0 MLOZ,CHUNKY MONKEY,REGULAR,8415057,1,8,4,0,9,0,9,0,4,3,10,10,5,1,2,1,32,1522,36,121,990600,5,1,3,10/1/68,,1
2,0,8.98,0,,96.07,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,8415375,2,15,5,4,9,3,3,3,4,1,11,2,1,1,2,1,1,307,44,7,15600,5,4,2,1/1/65,1/1/69,1
2,0,9.38,0,,35.2,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,8415375,2,15,5,4,9,3,3,3,4,1,11,2,1,1,2,1,1,307,44,7,15600,5,4,2,1/1/65,1/1/69,1
1,0,2.5,0,,63.28,16.0 MLOZ,CHERRY GRCA,REGULAR,8415450,1,18,8,0,9,0,3,0,5,3,3,3,5,1,2,2,22,182,27,139,80301,5,4,2,10/1/49,,1
2,0,6.38,0,,13.34,16.0 MLOZ,PHISH FOOD,REGULAR,8415497,3,10,6,0,9,0,9,0,3,3,12,12,2,1,2,1,32,2373,36,101,960900,1,4,2,10/1/58,,1
3,10.38,0,0,1,36.16,16.0 MLOZ,PHISH FOOD,REGULAR,8415497,3,10,6,0,9,0,9,0,3,3,12,12,2,1,2,1,32,2373,36,101,960900,1,4,2,10/1/58,,1
1,0,3.12,0,,89.8,16.0 MLOZ,KARAMEL SUTRA,REGULAR,8415699,3,23,7,7,9,3,1,3,3,1,5,12,1,1,2,2,22,712,27,157,990600,1,4,1,10/1/55,10/1/54,1
1,0,3.28,0,,216.7,16.0 MLOZ,CHC CHIP C-DH,REGULAR,8418482,4,26,5,3,5,3,3,4,4,1,2,1,1,1,2,3,23,2935,47,159,975300,1,4,1,10/1/67,10/1/73,1
1,0,2,0,,30.02,16.0 MLOZ,HEATH CANDY EVERYTHING BUT THE,REGULAR,8418780,2,19,5,0,9,0,3,0,3,2,6,6,2,1,2,2,16,3738,39,77,995700,1,4,2,1/1/65,,1
1,0,3,0,,38.59,16.0 MLOZ,ONE CSK BROWNIE,REGULAR,8418780,2,19,5,0,9,0,3,0,3,2,6,6,2,1,2,2,16,3738,39,77,995700,1,4,2,1/1/65,,1
1,0,3,0,,67.15,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,8418780,2,19,5,0,9,0,3,0,3,2,6,6,2,1,2,2,16,3738,39,77,995700,1,4,2,1/1/65,,1
1,3.99,0,1,3,200.3,16.0 MLOZ,STR CSK,REGULAR,8419818,2,23,7,9,9,9,1,4,5,1,12,1,1,1,2,1,8,487,34,23,801,1,1,1,10/1/53,10/1/42,1
1,0,4.99,0,,11.77,16.0 MLOZ,BUTTER PECAN,REGULAR,8419818,2,23,7,9,9,9,1,4,5,1,12,1,1,1,2,1,8,487,34,23,801,1,1,1,10/1/53,10/1/42,1
1,0,4.99,0,,6.48,16.0 MLOZ,CHERRY GRCA,REGULAR,8419818,2,23,7,9,9,9,1,4,5,1,12,1,1,1,2,1,8,487,34,23,801,1,1,1,10/1/53,10/1/42,1
1,0,3.04,0,,56.97,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,8420512,2,26,7,0,2,0,9,0,4,4,12,12,2,1,2,4,50,5904,6,67,7010,5,4,3,10/1/55,,1
1,0,1.99,0,,232.24,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8420512,2,26,7,0,2,0,9,0,4,4,12,12,2,1,2,4,50,5904,6,67,7010,5,4,3,10/1/55,,1
1,0,2.83,0,,239.16,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8420512,2,26,7,0,2,0,9,0,4,4,12,12,2,1,2,4,50,5904,6,67,7010,5,4,3,10/1/55,,1
1,0,3.69,0,,26.09,16.0 MLOZ,PISTACHIO PISTACHIO,REGULAR,8420985,2,6,2,2,9,9,9,4,4,4,10,10,8,1,2,2,19,5137,26,93,743800,5,4,1,10/1/81,10/1/83,1
1,0,3.69,0,,26.09,16.0 MLOZ,AMERICONE DREAM,REGULAR,8420985,2,6,2,2,9,9,9,4,4,4,10,10,8,1,2,2,19,5137,26,93,743800,5,4,1,10/1/81,10/1/83,1
1,2.5,0,0,1,24.23,16.0 MLOZ,W-N-C-P-C,REGULAR,8421195,2,26,2,2,9,3,9,5,6,1,1,12,1,1,2,2,19,1321,39,95,9201,1,4,2,10/1/80,10/1/81,1
1,2.5,0,0,1,24.23,16.0 MLOZ,CHUBBY HUBBY,REGULAR,8421195,2,26,2,2,9,3,9,5,6,1,1,12,1,1,2,2,19,1321,39,95,9201,1,4,2,10/1/80,10/1/81,1
1,0,4.99,0,,120,32.0 MLOZ,CHC CHIP C-DH,REGULAR,8423510,4,15,6,6,3,3,9,3,2,1,6,12,1,1,2,1,8,4498,34,3,12000,3,1,3,10/1/58,10/1/59,1
1,0,3.79,0,,34.73,16.0 MLOZ,OATMEAL COOKIE CHUNK,REGULAR,8423625,7,19,5,6,6,2,9,2,3,1,11,12,1,2,2,4,50,4319,6,17,31000,3,1,2,1/1/67,1/1/62,1
1,0,3.49,0,,40.63,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,8423670,3,26,3,6,1,3,9,3,4,4,5,12,3,1,2,1,1,7835,25,9,260500,1,1,2,1/1/74,10/1/61,1
1,0,3.49,0,,47.17,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8423670,3,26,3,6,1,3,9,3,4,4,5,12,3,1,2,1,1,7835,25,9,260500,1,1,2,1/1/74,10/1/61,1
1,0,2.08,0,,74.23,16.0 MLOZ,KARAMEL SUTRA,REGULAR,8423670,3,26,3,6,1,3,9,3,4,4,5,12,3,1,2,1,1,7835,25,9,260500,1,1,2,1/1/74,10/1/61,1
1,0,3,0,,121.85,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8423850,3,27,4,5,3,3,3,5,3,1,2,1,1,2,2,3,31,5094,1,89,2600,1,4,3,10/1/68,10/1/65,1
1,0,3,0,,170.93,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8423850,3,27,4,5,3,3,3,5,3,1,2,1,1,2,2,3,31,5094,1,89,2600,1,4,3,10/1/68,10/1/65,1
1,0,3,0,,121.85,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8423850,3,27,4,5,3,3,3,5,3,1,2,1,1,2,2,3,31,5094,1,89,2600,1,4,3,10/1/68,10/1/65,1
1,3.5,0,0,1,20.2,16.0 MLOZ,NEW YORK SUPER FUDGE CHUNK,REGULAR,8423850,3,27,4,5,3,3,3,5,3,1,2,1,1,2,2,3,31,5094,1,89,2600,1,4,3,10/1/68,10/1/65,1
1,0,4.89,0,,27.4,16.0 MLOZ,CHC FUDGE BROWNIE,REGULAR,8423891,1,11,0,6,9,9,0,4,0,4,12,,7,1,2,1,9,11931,36,61,22701,5,1,3,,10/1/59,1
1,3,0,1.19,2,204.61,16.0 MLOZ,CHC CHIP C-DH,REGULAR,8427096,5,19,7,8,9,2,3,2,4,1,4,1,1,1,2,2,2,301,17,31,826100,1,1,2,10/1/55,1/1/48,1
1,0,3.12,0,,361.16,16.0 MLOZ,AMERICONE DREAM,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3,0,,16.56,16.0 MLOZ,STR CSK,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,4.19,0,,46.66,16.0 MLOZ,STR CSK,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3,0,,13.72,16.0 MLOZ,STR CSK,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3,0,,16.56,16.0 MLOZ,CAKE BATTER,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3,0,,155.36,16.0 MLOZ,STR CSK,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3,0,,111.57,16.0 MLOZ,PUMPKIN CSK,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
5,0,3,0,,440.37,16.0 MLOZ,STR CSK,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3,0,,148.27,16.0 MLOZ,STR CSK,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3,0,,440.37,16.0 MLOZ,CINNAMON BUNS,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3,0,,479.11,16.0 MLOZ,IMAGINE WHIRLED PEACE,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3,0,,479.11,16.0 MLOZ,STR CSK,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,4.19,0,,48.49,16.0 MLOZ,STR CSK,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3.69,0,,103.46,16.0 MLOZ,CHUBBY HUBBY,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3.79,0,,93,16.0 MLOZ,DUBLIN MUDSLIDE,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
2,0,3,0,,479.11,16.0 MLOZ,PUMPKIN CSK,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
1,0,3.79,0,,12.38,16.0 MLOZ,CHC CHIP C-DH,REGULAR,8427979,2,23,3,5,9,3,3,3,4,1,11,3,1,1,2,3,,5145,28,127,950300,1,4,1,10/1/74,10/1/63,1
